IV	6423050	6423723	.	1000	.	-1	27.11830	-1	542	2.815653	3.295105	6423050	6423723	33.55440	540	6423096	6423723	27.11830	499
IV	14740215	14740498	.	1000	.	-1	27.11830	-1	167	2.883490	3.341753	14740215	14740495	30.29090	167	14740216	14740498	27.11830	166
I_1	2086820	2087274	.	1000	.	-1	27.11830	-1	137	2.882310	3.339539	2086831	2087274	29.49080	142	2086820	2087236	27.11830	122
I_1	11699327	11699626	.	1000	.	-1	27.11830	-1	134	2.878807	3.335147	11699336	11699626	30.29090	126	11699327	11699594	27.11830	134
V_1	15341965	15342243	.	1000	.	-1	27.11830	-1	159	2.828198	3.301924	15341965	15342236	33.55440	153	15341992	15342243	27.11830	138
III_1	4504395	4506655	.	1000	.	-1	27.07730	-1	1711	2.775876	3.261841	4504418	4506643	35.17390	1723	4504395	4506655	27.07730	1676
X_1	15651883	15652114	.	1000	.	-1	27.04870	-1	123	2.857328	3.319773	15651883	15652114	30.27930	124	15651884	15652103	27.04870	121
IV	15530631	15530887	.	1000	.	-1	26.98610	-1	141	2.803956	3.279481	15530647	15530887	26.98610	111	15530631	15530887	32.47070	156
III_1	11111721	11112348	.	1000	.	-1	26.63500	-1	296	2.776420	3.264074	11111721	11112348	26.63500	293	11111736	11112191	32.72480	284
V_1	1405689	1405884	.	1000	.	-1	26.35640	-1	86	2.807110	3.286113	1405700	1405870	26.35640	74	1405689	1405884	29.47860	87
V_1	7812680	7813012	.	1000	.	-1	26.35640	-1	177	2.757919	3.243908	7812680	7813012	26.35640	177	7812700	7812996	33.54100	157
V_1	11251241	11251491	.	1000	.	-1	26.35640	-1	104	2.748784	3.237328	11251241	11251491	26.35640	104	11251246	11251487	32.71610	99
III_1	1624024	1625007	.	1000	.	-1	26.34500	-1	652	2.805645	3.281679	1624024	1624977	29.49080	600	1624051	1625007	26.34500	678
III_1	11181382	11181822	.	1000	.	-1	26.34500	-1	119	2.832446	3.306429	11181384	11181809	28.69720	117	11181382	11181822	26.34500	119
I_1	3947044	3947295	.	1000	.	-1	26.34500	-1	128	2.813028	3.292840	3947062	3947281	27.12990	122	3947044	3947295	26.34500	116
I_1	4129774	4130000	.	1000	.	-1	26.34500	-1	101	2.806001	3.283886	4129774	4129994	30.29090	107	4129775	4130000	26.34500	95
V_1	14029183	14029588	.	1000	.	-1	26.34500	-1	291	2.799990	3.275101	14029183	14029578	26.35640	285	14029202	14029588	26.34500	278
V_1	14870244	14870665	.	1000	.	-1	26.34500	-1	256	2.795340	3.272904	14870256	14870665	32.72920	236	14870244	14870662	26.34500	264
IV	11149670	11149911	.	1000	.	-1	26.27730	-1	117	2.764508	3.257293	11149687	11149911	26.27730	100	11149670	11149905	31.93590	118
III_1	936657	936886	.	1000	.	-1	25.83030	-1	94	2.687823	3.193353	936657	936878	25.83030	93	936657	936886	33.66080	96
II_1	301454	301744	.	1000	.	-1	25.83030	-1	135	2.767638	3.259567	301454	301727	25.83030	136	301478	301744	30.44850	111
I_1	11964568	11964792	.	1000	.	-1	25.79230	-1	122	2.787088	3.266325	11964568	11964781	25.79230	115	11964572	11964792	26.37660	126
II_1	4864993	4865232	.	1000	.	-1	25.75650	-1	117	2.569829	3.117457	4865009	4865224	25.75650	100	4864993	4865232	37.82090	119
X_1	1864644	1864994	.	1000	.	-1	25.75400	-1	132	2.792444	3.270708	1864644	1864972	27.10730	121	1864645	1864994	25.75400	143
I_1	5835237	5835523	.	1000	.	-1	25.60230	-1	184	2.698061	3.199938	5835237	5835523	33.36520	185	5835307	5835519	25.60230	114
II_1	4716131	4716814	.	1000	.	-1	25.58970	-1	365	2.734440	3.226352	4716195	4716814	25.58970	308	4716131	4716730	31.08480	358
II_1	8483677	8484200	.	1000	.	-1	25.57860	-1	264	2.759716	3.250532	8483706	8484188	29.49080	235	8483677	8484200	25.57860	264
II_1	8500419	8500795	.	1000	.	-1	25.57860	-1	178	2.790440	3.268518	8500419	8500785	27.12990	176	8500442	8500795	25.57860	157
V_1	6096159	6096324	.	1000	.	-1	25.57860	-1	62	2.711406	3.208712	6096159	6096324	31.91020	64	6096160	6096318	25.57860	59
X_1	2006711	2006978	.	1000	.	-1	25.57860	-1	156	2.741818	3.232925	2006711	2006974	30.29090	158	2006711	2006978	25.57860	154
II_1	5390804	5391307	.	1000	.	-1	25.53910	-1	128	2.749799	3.239521	5390815	5391285	29.71230	124	5390804	5391307	25.53910	121
V_1	15416291	15417262	.	1000	.	-1	25.40560	-1	791	2.704879	3.202141	15416291	15417262	31.49440	833	15416405	15417246	25.40560	635
III_1	7398438	7398859	.	1000	.	-1	25.35380	-1	269	2.744691	3.235127	7398438	7398859	25.35380	283	7398560	7398813	30.27850	133
IV	11142499	11148078	.	1000	.	-1	25.25090	-1	612	2.737151	3.228544	11142499	11147780	29.71230	1002	11142532	11148078	25.25090	464
IV	1154481	1154763	.	1000	.	-1	24.83010	-1	156	2.762149	3.255023	1154530	1154763	24.83010	105	1154481	1154745	26.34500	158
V_1	14055789	14056003	.	1000	.	-1	24.83010	-1	128	2.740588	3.230737	14055812	14056003	24.83010	104	14055789	14055984	25.57860	130
V_1	15785862	15786062	.	1000	.	-1	24.83010	-1	100	2.756354	3.241728	15785862	15786062	24.83010	100	15785866	15786062	26.34500	97
II_1	4901872	4902398	.	1000	.	-1	24.81920	-1	226	2.677883	3.180342	4901895	4902398	30.29090	204	4901872	4902398	24.81920	226
II_1	12825826	12826193	.	1000	.	-1	24.81920	-1	117	2.626282	3.149426	12825826	12826193	31.91020	123	12825832	12826059	24.81920	106
IV	11915849	11916462	.	1000	.	-1	24.81920	-1	470	2.758281	3.246097	11915849	11916462	26.35640	470	11916181	11916422	24.81920	138
I_1	3407185	3407443	.	1000	.	-1	24.81920	-1	131	2.612089	3.138138	3407185	3407414	32.72920	132	3407201	3407443	24.81920	115
I_1	5708801	5709087	.	1000	.	-1	24.81920	-1	177	2.725232	3.219763	5708810	5709080	24.83010	175	5708801	5709087	24.81920	171
I_1	10549545	10550187	.	1000	.	-1	24.45140	-1	496	2.726971	3.221958	10549562	10550187	27.52950	477	10549545	10550175	24.45140	499
III_1	4772173	4772473	.	1000	.	-1	24.38270	-1	177	2.687650	3.191158	4772173	4772473	28.77120	177	4772240	4772472	24.38270	110
V_1	7741683	7742659	.	1000	.	-1	24.32810	-1	355	2.719408	3.217546	7741683	7742495	25.35380	395	7741683	7742659	24.32810	316
I_1	10601912	10602568	.	1000	.	-1	24.09120	-1	148	2.712141	3.210902	10601918	10602563	27.91020	163	10601912	10602568	24.09120	127
IV	13882504	13883089	.	1000	.	-1	24.07760	-1	262	2.731725	3.224162	13882504	13883089	24.07760	280	13882504	13882987	26.04740	244
I_1	10602775	10603491	.	1000	.	-1	24.07760	-1	223	2.716735	3.215331	10602787	10603283	24.07760	210	10602775	10603491	24.81920	224
I_1	13793064	13793316	.	1000	.	-1	24.07760	-1	102	2.706491	3.206507	13793083	13793316	24.07760	85	13793064	13793288	24.81920	100
III_1	9070048	9070988	.	1000	.	-1	24.06690	-1	746	2.687166	3.186827	9070348	9070988	24.83010	486	9070048	9070956	24.06690	706
III_1	10766932	10767922	.	1000	.	-1	24.06690	-1	225	2.328736	2.955830	10766932	10767506	35.22270	225	10767004	10767922	24.06690	153
IV	7042973	7043915	.	1000	.	-1	24.06690	-1	646	2.682105	3.182505	7042973	7043915	28.69720	656	7043024	7043896	24.06690	586
I_1	2518134	2518425	.	1000	.	-1	24.06690	-1	164	2.687562	3.188983	2518158	2518406	24.07760	147	2518134	2518425	24.06690	158
I_1	13699835	13700153	.	1000	.	-1	24.06690	-1	137	2.682509	3.184657	13699835	13700153	24.07760	133	13699850	13700117	24.06690	126
V_1	3592135	3593049	.	1000	.	-1	24.06690	-1	536	2.670361	3.173872	3592149	3593049	28.69720	520	3592135	3593046	24.06690	539
III_1	12277062	12277882	.	1000	.	-1	23.88620	-1	181	2.705362	3.204315	12277082	12277882	23.88620	143	12277062	12277828	26.34500	199
IV	5946528	5947562	.	1000	.	-1	23.88530	-1	434	2.652793	3.165134	5946528	5947562	23.88530	457	5946528	5947529	29.43520	412
I_1	10585526	10586946	.	1000	.	-1	23.33920	-1	370	2.698007	3.197755	10585619	10586946	23.33920	253	10585526	10586910	26.10400	268
III_1	1633242	1634346	.	1000	.	-1	23.33240	-1	408	2.667097	3.171714	1633242	1634317	23.33240	408	1633419	1634346	26.34500	231
I_1	13312483	13312871	.	1000	.	-1	23.33240	-1	242	2.694469	3.195568	13312541	13312871	23.33240	187	13312483	13312871	26.34500	240
V_1	7933484	7933708	.	1000	.	-1	23.33240	-1	115	2.642231	3.160688	7933490	7933708	23.33240	108	7933484	7933685	27.11830	117
V_1	13693494	13693838	.	1000	.	-1	23.33240	-1	245	2.663207	3.169548	13693580	13693836	23.33240	165	13693494	13693838	25.57860	240
III_1	6218322	6219062	.	1000	.	-1	23.32190	-1	447	2.299212	2.929477	6218534	6219062	34.38560	235	6218322	6219032	23.32190	447
III_1	12621992	12622303	.	1000	.	-1	23.32190	-1	152	2.648372	3.162923	12621992	12622303	27.91020	148	12622027	12622298	23.32190	122
I_1	7038756	7039477	.	1000	.	-1	23.32190	-1	535	2.424427	3.016374	7038756	7039477	31.91020	558	7038770	7039442	23.32190	499
V_1	6949521	6949696	.	1000	.	-1	23.32190	-1	99	2.244045	2.885000	6949521	6949696	36.06570	99	6949528	6949690	23.32190	92
V_1	15012492	15012790	.	1000	.	-1	23.32190	-1	120	2.091369	2.757046	15012492	15012790	38.62930	135	15012511	15012729	23.32190	87
V_1	19314603	19315093	.	1000	.	-1	23.32190	-1	326	2.386693	2.986545	19314603	19315093	32.72920	374	19314652	19315092	23.32190	230
IV	13922184	13922519	.	1000	.	-1	23.28980	-1	77	2.653760	3.167334	13922191	13922517	23.28980	66	13922184	13922519	24.56900	82
X_1	3541696	3541932	.	1000	.	-1	23.28480	-1	121	2.591884	3.126683	3541696	3541932	27.91020	111	3541706	3541926	23.28480	122
IV	2389000	2389273	.	1000	.	-1	23.16360	-1	168	2.565014	3.115085	2389000	2389268	28.29190	153	2389005	2389273	23.16360	178
II_1	5857979	5858606	.	1000	.	-1	23.04570	-1	134	2.612987	3.140380	5857987	5858604	23.04570	97	5857979	5858606	26.82250	163
I_1	7075981	7077108	.	1000	.	-1	22.98720	-1	712	2.632561	3.156141	7075981	7077108	22.98720	718	7075984	7077104	23.41130	703
IV	11406641	11407199	.	1000	.	-1	22.86600	-1	366	2.632325	3.153898	11406641	11407181	23.60480	362	11406857	11407199	22.86600	154
III_1	9649583	9650125	.	1000	.	-1	22.83150	-1	165	2.632656	3.158404	9649583	9650085	24.10280	157	9649583	9650125	22.83150	174
IV	2683539	2683885	.	1000	.	-1	22.59450	-1	136	2.550693	3.103354	2683574	2683885	22.59450	103	2683539	2683805	27.11830	135
IV	15852862	15854505	.	1000	.	-1	22.59450	-1	1144	2.631604	3.151671	15852862	15854494	22.59450	1151	15852884	15854505	24.81920	1116
I_1	12763149	12763587	.	1000	.	-1	22.59450	-1	280	2.279366	2.913626	12763319	12763542	22.59450	91	12763149	12763587	33.54100	299
I_1	13523626	13523902	.	1000	.	-1	22.59450	-1	101	2.596009	3.131251	13523626	13523902	22.59450	83	13523631	13523902	26.34500	115
V_1	17516152	17516481	.	1000	.	-1	22.59450	-1	143	2.541746	3.096269	17516152	17516481	22.59450	145	17516167	17516425	28.68520	127
II_1	2237287	2237709	.	1000	.	-1	22.58420	-1	309	2.614752	3.142636	2237287	2237705	24.07760	299	2237442	2237709	22.58420	165
II_1	10267981	10268364	.	1000	.	-1	22.58420	-1	233	2.621969	3.147171	10268017	10268312	23.33240	198	10267981	10268364	22.58420	233
IV	15826483	15826717	.	1000	.	-1	22.58420	-1	139	2.600296	3.135831	15826483	15826693	23.33240	144	15826486	15826717	22.58420	131
V_1	13801928	13803156	.	1000	.	-1	22.58420	-1	795	2.616997	3.144901	13802511	13803156	23.33240	217	13801928	13802897	22.58420	790
I_1	9540355	9541880	.	1000	.	-1	22.55810	-1	1006	2.432499	3.031587	9540355	9541880	22.55810	1004	9540676	9541781	30.81570	688
V_1	14072086	14072482	.	1000	.	-1	22.36650	-1	153	2.477397	3.059334	14072106	14072445	28.44270	133	14072086	14072482	22.36650	153
III_1	5871558	5871808	.	1000	.	-1	22.26340	-1	113	2.548165	3.100992	5871595	5871808	22.26340	89	5871558	5871796	26.91030	101
IV	6323403	6323956	.	1000	.	-1	22.25410	-1	471	2.583621	3.122106	6323607	6323951	24.45440	267	6323403	6323956	22.25410	471
IV	16114083	16114277	.	1000	.	-1	22.14580	-1	83	2.581814	3.119815	16114098	16114277	22.87710	69	16114083	16114267	22.14580	82
II_1	10889302	10889726	.	1000	.	-1	21.95610	-1	296	2.545733	3.098634	10889302	10889714	21.95610	300	10889506	10889726	26.87260	88
V_1	15011124	15011960	.	1000	.	-1	21.95610	-1	276	2.600259	3.133546	15011145	15011746	21.95610	250	15011124	15011960	24.58750	281
II_1	11400769	11401305	.	1000	.	-1	21.86410	-1	292	2.594216	3.128965	11400770	11401280	21.86410	288	11400769	11401305	23.32190	296
II_1	11985515	11985907	.	1000	.	-1	21.86410	-1	102	2.589431	3.124405	11985524	11985769	21.86410	96	11985515	11985907	24.06690	100
I_1	13612087	13612403	.	1000	.	-1	21.86410	-1	168	2.487959	3.066849	13612094	13612400	21.86410	160	13612087	13612403	27.89840	169
III_1	12636771	12637056	.	1000	.	-1	21.85410	-1	163	2.564936	3.112736	12636771	12637056	23.33240	171	12636773	12637050	21.85410	153
II_1	2980220	2980546	.	1000	.	-1	21.85410	-1	183	2.464410	3.049396	2980220	2980546	27.12990	177	2980223	2980543	21.85410	187
X_1	168575	168963	.	1000	.	-1	21.85410	-1	261	2.246537	2.887630	168575	168963	30.29090	267	168581	168961	21.85410	250
IV	7485456	7489092	.	1000	.	-1	21.81850	-1	2396	2.557464	3.105720	7485579	7489068	23.11040	2308	7485456	7489092	21.81850	2362
II_1	10052987	10053289	.	1000	.	-1	21.77360	-1	173	2.428968	3.026468	10053072	10053289	21.77360	88	10052987	10053288	28.27880	173
I_1	11708658	11709029	.	1000	.	-1	21.68360	-1	213	2.388280	2.989040	11708658	11709003	21.68360	214	11708731	11709029	29.25870	140
III_1	10427415	10427687	.	1000	.	-1	21.65150	-1	149	2.062604	2.736132	10427415	10427687	21.65150	145	10427452	10427687	34.91650	116
III_1	6222981	6224492	.	1000	.	-1	21.64100	-1	1219	2.391245	2.991548	6222981	6224492	27.91020	1244	6223119	6224478	21.64100	1056
III_1	5694316	5694560	.	1000	.	-1	21.60750	-1	130	2.564346	3.110405	5694323	5694541	21.60750	117	5694316	5694560	24.01360	137
IV	991150	991762	.	1000	.	-1	21.59630	-1	154	2.532684	3.091494	991156	991740	21.77360	138	991150	991762	21.59630	164
V_1	19305002	19306004	.	1000	.	-1	21.44350	-1	547	2.559241	3.108058	19305016	19306001	21.44350	407	19305002	19306004	23.16360	674
I_1	4599527	4599932	.	1000	.	-1	21.43280	-1	155	2.506693	3.081703	4599530	4599932	24.83010	182	4599527	4599899	21.43280	126
I_1	7889926	7890595	.	1000	.	-1	21.26180	-1	271	2.225814	2.854564	7889926	7890595	29.80460	274	7889934	7890560	21.26180	260
II_1	2456052	2456254	.	1000	.	-1	21.25480	-1	92	2.528987	3.089102	2456052	2456254	21.25480	93	2456059	2456250	21.76260	85
III_1	6567545	6568414	.	1000	.	-1	21.14130	-1	511	2.535902	3.093882	6567545	6568365	21.14130	501	6567545	6568414	22.58420	522
III_1	12933049	12933280	.	1000	.	-1	21.14130	-1	122	2.366182	2.976252	12933049	12933280	21.14130	126	12933054	12933266	27.89840	114
IV	6420947	6421501	.	1000	.	-1	21.14130	-1	458	2.128990	2.794064	6420947	6421501	21.14130	457	6421046	6421498	32.71610	361
III_1	3857362	3857591	.	1000	.	-1	21.13150	-1	103	2.477461	3.061834	3857365	3857591	24.07760	89	3857362	3857585	21.13150	114
II_1	14046026	14046493	.	1000	.	-1	21.13150	-1	349	2.517838	3.086647	14046040	14046493	23.33240	335	14046026	14046487	21.13150	350
I_1	1662887	1663173	.	1000	.	-1	21.13150	-1	166	2.504492	3.079217	1662887	1663173	21.14130	165	1662959	1663173	21.13150	95
I_1	13651686	13651953	.	1000	.	-1	21.13150	-1	138	2.485136	3.064359	13651702	13651953	24.07760	126	13651686	13651951	21.13150	135
V_1	20876995	20877881	.	1000	.	-1	21.13150	-1	417	2.500117	3.074278	20876995	20877641	21.14130	359	20877034	20877881	21.13150	437
II_1	1135867	1136354	.	939	.	-1	21.07270	-1	208	1.327706	2.262737	1135907	1136348	40.72670	171	1135867	1136354	21.07270	206
V_1	7860622	7861739	.	1000	.	-1	21.06660	-1	218	2.451487	3.041846	7860631	7861739	24.38890	211	7860622	7861266	21.06660	217
IV	15472479	15472714	.	1000	.	-1	20.93330	-1	119	2.515056	3.084195	15472479	15472712	20.93330	114	15472508	15472714	21.85410	96
I_1	9696902	9697135	.	1000	.	-1	20.93330	-1	126	2.493816	3.069341	9696923	9697127	20.93330	107	9696902	9697135	21.13150	125
IV	4653785	4654029	.	1000	.	-1	20.92310	-1	131	2.099319	2.767477	4653785	4654021	30.02710	121	4653805	4654029	20.92310	121
V_1	13899770	13900201	.	1000	.	-1	20.92310	-1	130	2.476428	3.056850	13899770	13900196	23.33240	128	13899787	13900201	20.92310	116
IV	9738853	9739523	.	1000	.	-1	20.81460	-1	242	2.368326	2.981381	9738853	9739523	25.94140	210	9738859	9739436	20.81460	269
IV	8888597	8888922	.	1000	.	-1	20.75880	-1	118	2.422611	3.013891	8888608	8888922	24.33960	97	8888597	8888893	20.75880	128
IV	16503666	16503933	.	1000	.	-1	20.70500	-1	99	2.456063	3.044377	16503677	16503872	20.70500	88	16503666	16503933	25.18730	100
I_1	14510161	14510382	.	1000	.	-1	20.70500	-1	124	2.367066	2.978807	14510189	14510366	20.70500	91	14510161	14510382	26.97430	130
I_1	5291260	5291464	.	1000	.	-1	20.69510	-1	88	2.215171	2.844658	5291260	5291461	28.07670	85	5291263	5291464	20.69510	88
II_1	7497166	7497605	.	1000	.	-1	20.65800	-1	142	2.497488	3.071812	7497168	7497600	20.65800	152	7497166	7497605	21.50090	130
IV	6117838	6118101	.	1000	.	-1	20.62470	-1	111	2.475488	3.054383	6117838	6118087	21.72350	142	6117838	6118101	20.62470	80
III_1	6478803	6479471	.	1000	.	-1	20.42630	-1	359	2.470176	3.051900	6478803	6479471	20.42630	361	6478812	6479441	22.14580	348
III_1	11010159	11010696	.	1000	.	-1	20.42630	-1	218	2.181021	2.817668	11010159	11010696	20.42630	254	11010163	11010598	29.47860	179
II_1	12005016	12005213	.	1000	.	-1	20.42630	-1	106	2.233972	2.867073	12005016	12005199	20.42630	94	12005019	12005213	27.11830	116
IV	2783115	2783608	.	1000	.	-1	20.42630	-1	360	2.401773	2.996527	2783115	2783567	20.42630	361	2783115	2783608	24.81920	360
IV	10980565	10980882	.	1000	.	-1	20.42630	-1	117	2.238781	2.872139	10980565	10980791	20.42630	118	10980588	10980882	27.64800	93
IV	11401504	11402020	.	1000	.	-1	20.42630	-1	246	2.503474	3.076749	11401504	11402014	20.42630	255	11401511	11402020	21.85410	230
III_1	11856178	11856787	.	1000	.	-1	20.41670	-1	481	2.442927	3.039273	11856183	11856784	20.42630	480	11856178	11856787	20.41670	478
II_1	8596506	8597335	.	1000	.	-1	20.41670	-1	664	2.301537	2.934746	8596527	8597316	26.35640	644	8596506	8597335	20.41670	663
I_1	11614700	11614930	.	1000	.	-1	20.41670	-1	135	2.461865	3.046896	11614747	11614930	21.86410	87	11614700	11614929	20.41670	136
V_1	5724349	5724697	.	1000	.	-1	20.41670	-1	115	2.441211	3.036711	5724366	5724697	23.33240	98	5724349	5724694	20.41670	115
X_1	1813047	1813509	.	1000	.	-1	20.21290	-1	302	2.440022	3.034166	1813052	1813509	20.93330	297	1813047	1813503	20.21290	302
X_1	12680640	12681027	.	1000	.	-1	20.21290	-1	139	2.426698	3.023919	12680644	12680949	20.22300	135	12680640	12681027	20.21290	139
I_1	9190041	9190277	.	1000	.	-1	20.00470	-1	122	2.314167	2.942747	9190064	9190272	20.00470	102	9190041	9190277	25.60230	120
X_1	11805121	11805533	.	1000	.	-1	19.94430	-1	292	2.217591	2.849607	11805121	11805518	26.95030	269	11805176	11805533	19.94430	261
X_1	16117174	16117389	.	1000	.	-1	19.87440	-1	134	2.424554	3.018868	16117174	16117386	19.87440	132	16117183	16117389	20.39000	128
II_1	7878492	7878986	.	1000	.	-1	19.86420	-1	117	1.835122	2.620926	7878492	7878986	30.82900	118	7878503	7878985	19.86420	105
II_1	6449397	6449611	.	1000	.	-1	19.71920	-1	139	2.413603	3.006461	6449417	6449611	19.71920	128	6449397	6449598	23.32190	131
IV	14464146	14464421	.	1000	.	-1	19.71920	-1	143	2.276276	2.908405	14464173	14464408	19.71920	110	14464146	14464421	25.81830	149
I_1	4200864	4201093	.	1000	.	-1	19.71920	-1	127	2.360719	2.968654	4200898	4201093	19.71920	94	4200864	4201093	24.06690	127
I_1	12687478	12687669	.	1000	.	-1	19.71920	-1	87	2.431465	3.029024	12687478	12687662	19.71920	82	12687479	12687669	20.92310	91
II_1	8476085	8476360	.	1000	.	-1	19.70980	-1	129	2.305101	2.937406	8476089	8476355	24.83010	121	8476085	8476360	19.70980	134
II_1	12946211	12946460	.	1000	.	-1	19.70980	-1	108	2.416366	3.008942	12946211	12946460	20.42630	105	12946224	12946452	19.70980	99
IV	10821415	10821986	.	1000	.	-1	19.70980	-1	112	2.421721	3.011425	10821415	10821909	20.42630	107	10821424	10821986	19.70980	108
IV	15693304	15693604	.	1000	.	-1	19.70980	-1	174	2.403406	2.999003	15693304	15693604	20.42630	153	15693353	15693596	19.70980	147
IV	16542438	16542690	.	1000	.	-1	19.70980	-1	103	2.412749	3.003998	16542438	16542659	20.42630	84	16542442	16542690	19.70980	119
I_1	2701849	2702474	.	1000	.	-1	19.70980	-1	228	2.403830	3.001490	2701867	2702471	20.42630	177	2701849	2702474	19.70980	261
I_1	10007504	10007762	.	1000	.	-1	19.70980	-1	115	2.023318	2.711997	10007520	10007762	27.91020	88	10007504	10007750	19.70980	127
IV	15081045	15081238	.	1000	.	-1	19.69420	-1	143	1.858131	2.638062	15081045	15081238	29.44650	141	15081059	15081232	19.69420	132
III_1	4110201	4110544	.	1000	.	-1	19.52050	-1	77	2.425400	3.021384	4110201	4110544	19.52050	69	4110203	4110521	21.85410	84
I_1	12786522	12786795	.	1000	.	-1	19.52050	-1	163	2.078284	2.746598	12786522	12786779	19.52050	163	12786537	12786795	27.64800	148
V_1	11992111	11992951	.	1000	.	-1	19.51070	-1	147	2.328529	2.953203	11992159	11992850	23.11040	95	11992111	11992951	19.51070	151
III_1	5694815	5695829	.	1000	.	-1	19.34950	-1	838	2.265637	2.898085	5694828	5695829	19.34950	826	5694815	5695822	25.06970	837
III_1	2796616	2796898	.	1000	.	-1	19.33960	-1	159	2.347492	2.961029	2796657	2796898	22.37720	131	2796616	2796878	19.33960	147
II_1	13549047	13550351	.	1000	.	-1	19.19560	-1	104	2.399452	2.994057	13549047	13550331	19.19560	193	13549049	13550351	21.94510	102
II_1	1798551	1798759	.	1000	.	-1	19.02010	-1	109	2.363043	2.971179	1798560	1798759	19.02010	98	1798551	1798755	21.13150	111
IV	3296445	3297183	.	1000	.	-1	19.02010	-1	517	2.326720	2.950588	3296445	3297183	19.02010	553	3296475	3297152	22.97590	451
I_1	16808	17353	.	1000	.	-1	19.02010	-1	208	1.762808	2.563693	16904	17302	19.02010	129	16808	17353	31.08480	191
I_1	4192513	4193236	.	1000	.	-1	19.02010	-1	206	2.373339	2.983970	4192553	4193091	19.02010	173	4192513	4193236	22.58420	200
I_1	4806191	4807402	.	1000	.	-1	19.02010	-1	491	2.086670	2.754437	4806207	4807402	19.02010	280	4806191	4807343	26.34500	873
V_1	15048511	15048935	.	1000	.	-1	19.02010	-1	298	2.290530	2.924198	15048511	15048930	19.02010	304	15048511	15048935	23.32190	292
V_1	19303899	19304223	.	1000	.	-1	19.02010	-1	192	2.353814	2.963582	19303899	19304205	19.02010	163	19303899	19304223	23.32190	221
IV	4880499	4881032	.	1000	.	-1	19.01090	-1	415	2.355203	2.966112	4880499	4881025	20.42630	415	4880528	4881032	19.01090	387
IV	11025881	11026398	.	1000	.	-1	19.01090	-1	315	2.123423	2.791392	11025881	11026369	25.35380	278	11025902	11026398	19.01090	332
IV	11956340	11956773	.	1000	.	-1	19.01090	-1	176	2.228197	2.859543	11956340	11956773	23.60480	153	11956366	11956769	19.01090	174
IV	12621577	12622021	.	1000	.	-1	19.01090	-1	309	2.300502	2.932104	12621578	12622021	21.86410	308	12621577	12622017	19.01090	309
I_1	3051562	3051854	.	1000	.	-1	19.01090	-1	157	2.140274	2.801981	3051562	3051854	25.58970	152	3051564	3051824	19.01090	160
I_1	7879222	7880155	.	1000	.	-1	19.01090	-1	483	2.364774	2.973710	7879222	7880155	19.87440	479	7879487	7880153	19.01090	222
I_1	12689225	12690296	.	1000	.	-1	19.01090	-1	750	2.259403	2.895474	12689517	12690295	22.59450	460	12689225	12690296	19.01090	748
V_1	10249595	10250369	.	1000	.	-1	19.01090	-1	405	2.010361	2.709218	10249655	10250354	27.12990	408	10249595	10250369	19.01090	342
V_1	16619085	16619430	.	1000	.	-1	19.01090	-1	143	2.118703	2.786065	16619086	16619416	26.35640	138	16619085	16619430	19.01090	147
I_1	7832271	7832731	.	1000	.	-1	18.81650	-1	147	2.294949	2.926842	7832289	7832661	21.44350	120	7832271	7832731	18.81650	156
I_1	13000165	13001128	.	1000	.	-1	18.80960	-1	289	2.322129	2.945385	13000165	13001128	19.71920	259	13000195	13000754	18.80960	289
I_1	6531002	6531222	.	1000	.	-1	18.66710	-1	89	2.344990	2.958481	6531002	6531222	18.66710	82	6531002	6531204	20.92310	96
III_1	5678895	5679149	.	1000	.	-1	18.51470	-1	115	2.305243	2.940064	5678922	5679138	19.19560	88	5678895	5679149	18.51470	115
IV	9778116	9778332	.	1000	.	-1	18.38660	-1	111	2.286354	2.921546	9778126	9778332	18.82000	100	9778116	9778326	18.38660	113
V_1	4897690	4898460	.	1000	.	-1	18.38660	-1	525	2.243404	2.879808	4897690	4898460	21.60750	523	4897690	4898412	18.38660	527
II_1	14088249	14088511	.	1000	.	-1	18.32920	-1	152	2.241767	2.874687	14088291	14088511	18.32920	116	14088249	14088485	22.58420	147
IV	427040	427463	.	1000	.	-1	18.32920	-1	225	2.202666	2.832376	427040	427463	18.32920	182	427087	427447	23.32190	221
IV	4720590	4720869	.	1000	.	-1	18.32920	-1	150	1.681702	2.498755	4720596	4720860	18.32920	142	4720590	4720869	28.68520	152
X_1	8220131	8220470	.	1000	.	-1	18.32920	-1	218	2.325110	2.947985	8220131	8220447	18.32920	218	8220172	8220470	19.70980	178
III_1	2575201	2575424	.	1000	.	-1	18.32020	-1	109	2.253703	2.890266	2575201	2575409	20.42630	104	2575220	2575424	18.32020	96
IV	866651	867261	.	1000	.	-1	18.32020	-1	501	2.273305	2.903228	866651	867261	20.42630	512	866681	867253	18.32020	460
IV	14479549	14480202	.	1000	.	-1	18.32020	-1	525	2.241801	2.877236	14479549	14480202	20.42630	526	14479551	14480202	18.32020	522
V_1	1153432	1153670	.	1000	.	-1	18.32020	-1	107	2.257035	2.892871	1153438	1153634	19.02010	101	1153432	1153670	18.32020	107
V_1	10977405	10977619	.	1000	.	-1	18.32020	-1	95	2.104773	2.775401	10977405	10977596	23.33240	94	10977405	10977619	18.32020	96
I_1	3212569	3212815	.	1000	.	-1	18.16880	-1	82	1.905127	2.664512	3212570	3212815	24.83010	92	3212569	3212799	18.16880	71
